x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-133.94166666666666,68.91083333333333,STORM HILLS,220LQJJ,220LQJJ.2022.1.8,2022-01-08 00:00:00,NT,2022,1,8,-29.8,,-32.5,,-27.1,,,,,,,,,,30,,74,,0,,47.8,,73,,77,
-133.94166666666666,68.91083333333333,STORM HILLS,220LQJJ,220LQJJ.2022.1.9,2022-01-09 00:00:00,NT,2022,1,9,-31.8,,-33.9,,-29.8,,,,,,,,,,,M,,M,0,,49.8,,,M,,M
-133.94166666666666,68.91083333333333,STORM HILLS,220LQJJ,220LQJJ.2022.1.10,2022-01-10 00:00:00,NT,2022,1,10,-28.9,,-31.6,,-26.2,,,,,,,,,,18,,41,,0,,46.9,,73,,77,
-133.94166666666666,68.91083333333333,STORM HILLS,220LQJJ,220LQJJ.2022.1.11,2022-01-11 00:00:00,NT,2022,1,11,-29.8,,-31.1,,-28.4,,,,,,,,,,17,,52,,0,,47.8,,74,,76,
-133.94166666666666,68.91083333333333,STORM HILLS,220LQJJ,220LQJJ.2022.1.12,2022-01-12 00:00:00,NT,2022,1,12,-28.1,,-29.8,,-26.5,,,,,,,,,,28,,63,,0,,46.1,,75,,77,
-133.94166666666666,68.91083333333333,STORM HILLS,220LQJJ,220LQJJ.2022.1.13,2022-01-13 00:00:00,NT,2022,1,13,-28.3,,-30.9,,-25.6,,,,,,,,,,29,,52,,0,,46.3,,74,,78,
-133.94166666666666,68.91083333333333,STORM HILLS,220LQJJ,220LQJJ.2022.1.14,2022-01-14 00:00:00,NT,2022,1,14,-29.2,,-31.6,,-26.7,,,,,,,,,,,,,,0,,47.2,,72,,77,
-133.94166666666666,68.91083333333333,STORM HILLS,220LQJJ,220LQJJ.2022.1.15,2022-01-15 00:00:00,NT,2022,1,15,-31.4,,-34.7,,-28.2,,,,,,,,,,,,,,0,,49.4,,71,,76,
-133.94166666666666,68.91083333333333,STORM HILLS,220LQJJ,220LQJJ.2022.1.16,2022-01-16 00:00:00,NT,2022,1,16,-30.9,,-33.1,,-28.8,,,,,,,,,,,,,,0,,48.9,,72,,76,
-133.94166666666666,68.91083333333333,STORM HILLS,220LQJJ,220LQJJ.2022.1.17,2022-01-17 00:00:00,NT,2022,1,17,-29.7,,-31,,-28.5,,,,,,,,,,18,,57,,0,,47.7,,74,,76,
-133.94166666666666,68.91083333333333,STORM HILLS,220LQJJ,220LQJJ.2022.1.18,2022-01-18 00:00:00,NT,2022,1,18,-29.2,,-31.7,,-26.6,,,,,,,,,,,M,,M,0,,47.2,,,M,,M
-133.94166666666666,68.91083333333333,STORM HILLS,220LQJJ,220LQJJ.2022.1.19,2022-01-19 00:00:00,NT,2022,1,19,-30.4,,-34.7,,-26.1,,,,,,,,,,29,,46,,0,,48.4,,71,,78,
-133.94166666666666,68.91083333333333,STORM HILLS,220LQJJ,220LQJJ.2022.1.20,2022-01-20 00:00:00,NT,2022,1,20,-32.4,,-35.2,,-29.7,,,,,,,,,,28,,54,,0,,50.4,,70,,75,
-133.94166666666666,68.91083333333333,STORM HILLS,220LQJJ,220LQJJ.2022.1.21,2022-01-21 00:00:00,NT,2022,1,21,-28.4,,-31.4,,-25.5,,,,,,,,,,15,,39,,0,,46.4,,74,,78,
-133.94166666666666,68.91083333333333,STORM HILLS,220LQJJ,220LQJJ.2022.1.22,2022-01-22 00:00:00,NT,2022,1,22,-25.5,,-31.1,,-20,,,,,,,,,,13,,70,,0,,43.5,,74,,83,
-122.85111111111111,61.125,LINDBURG LANDING,220N003,220N003.2022.1.1,2022-01-01 00:00:00,NT,2022,1,1,-29.1,,-30.5,,-27.6,,3.2,,,,,,41,,,,,,0,,47.1,,69,,74,
-122.85111111111111,61.125,LINDBURG LANDING,220N003,220N003.2022.1.2,2022-01-02 00:00:00,NT,2022,1,2,-32.8,,-37.7,,-27.8,,3.1,,,,,,44,,,,,,0,,50.8,,66,,72,
-122.85111111111111,61.125,LINDBURG LANDING,220N003,220N003.2022.1.3,2022-01-03 00:00:00,NT,2022,1,3,-38,,-41.4,,-34.5,,0.4,,,,,,44,,,,,,0,,56,,67,,70,
-122.85111111111111,61.125,LINDBURG LANDING,220N003,220N003.2022.1.4,2022-01-04 00:00:00,NT,2022,1,4,-40.8,,-43.3,,-38.2,,0,,,,,,44,,,,,,0,,58.8,,65,,67,
-122.85111111111111,61.125,LINDBURG LANDING,220N003,220N003.2022.1.5,2022-01-05 00:00:00,NT,2022,1,5,,M,,M,,M,,M,,,,,44,,,M,,M,,M,,M,,M,,M
-122.85111111111111,61.125,LINDBURG LANDING,220N003,220N003.2022.1.6,2022-01-06 00:00:00,NT,2022,1,6,,M,,M,,M,,M,,,,,44,,,M,,M,,M,,M,,M,,M
-122.85111111111111,61.125,LINDBURG LANDING,220N003,220N003.2022.1.7,2022-01-07 00:00:00,NT,2022,1,7,-29.1,,-33.1,,-25.1,,1.2,,,,,,44,,,,,,0,,47.1,,72,,77,
-122.85111111111111,61.125,LINDBURG LANDING,220N003,220N003.2022.1.8,2022-01-08 00:00:00,NT,2022,1,8,,M,,M,,M,,M,,,,,45,,,M,,M,,M,,M,,M,,M
-122.85111111111111,61.125,LINDBURG LANDING,220N003,220N003.2022.1.9,2022-01-09 00:00:00,NT,2022,1,9,-35.2,,-42.4,,-28,,0,,,,,,44,,,,,,0,,53.2,,66,,75,
-122.85111111111111,61.125,LINDBURG LANDING,220N003,220N003.2022.1.10,2022-01-10 00:00:00,NT,2022,1,10,-24.7,,-28.2,,-21.2,,2.2,,,,,,46,,,,,,0,,42.7,,73,,80,
-122.85111111111111,61.125,LINDBURG LANDING,220N003,220N003.2022.1.11,2022-01-11 00:00:00,NT,2022,1,11,,M,,M,,M,,M,,,,,50,,,M,,M,,M,,M,,M,,M
-122.85111111111111,61.125,LINDBURG LANDING,220N003,220N003.2022.1.12,2022-01-12 00:00:00,NT,2022,1,12,,M,,M,,M,,M,,,,,51,,,M,,M,,M,,M,,M,,M
-122.85111111111111,61.125,LINDBURG LANDING,220N003,220N003.2022.1.13,2022-01-13 00:00:00,NT,2022,1,13,-26.5,,-28.9,,-24.1,,0,,,,,,50,,,,,,0,,44.5,,75,,79,
-122.85111111111111,61.125,LINDBURG LANDING,220N003,220N003.2022.1.14,2022-01-14 00:00:00,NT,2022,1,14,,M,,M,,M,,M,,,,,49,,,M,,M,,M,,M,,M,,M
-122.85111111111111,61.125,LINDBURG LANDING,220N003,220N003.2022.1.15,2022-01-15 00:00:00,NT,2022,1,15,-18.6,,-19.2,,-18,,0.4,,,,,,50,,,,,,0,,36.6,,75,,81,
-122.85111111111111,61.125,LINDBURG LANDING,220N003,220N003.2022.1.16,2022-01-16 00:00:00,NT,2022,1,16,-20.3,,-21.4,,-19.2,,3.2,,,,,,51,,,,,,0,,38.3,,75,,81,
-122.85111111111111,61.125,LINDBURG LANDING,220N003,220N003.2022.1.17,2022-01-17 00:00:00,NT,2022,1,17,-28,,-35.3,,-20.7,,0.6,,,,,,55,,,,,,0,,46,,72,,81,
-122.85111111111111,61.125,LINDBURG LANDING,220N003,220N003.2022.1.18,2022-01-18 00:00:00,NT,2022,1,18,-36.7,,-40,,-33.4,,0.2,,,,,,53,,,,,,0,,54.7,,65,,75,
-122.85111111111111,61.125,LINDBURG LANDING,220N003,220N003.2022.1.19,2022-01-19 00:00:00,NT,2022,1,19,-30.7,,-37.1,,-24.4,,0,,,,,,53,,,,,,0,,48.7,,70,,76,
-122.85111111111111,61.125,LINDBURG LANDING,220N003,220N003.2022.1.20,2022-01-20 00:00:00,NT,2022,1,20,-23.9,,-27,,-20.7,,0,,,,,,53,,,,,,0,,41.9,,69,,78,
-122.85111111111111,61.125,LINDBURG LANDING,220N003,220N003.2022.1.21,2022-01-21 00:00:00,NT,2022,1,21,-23.4,,-27.5,,-19.2,,10.1,,,,,,53,,,,,,0,,41.4,,78,,82,
-122.85111111111111,61.125,LINDBURG LANDING,220N003,220N003.2022.1.22,2022-01-22 00:00:00,NT,2022,1,22,-20.1,,-22.1,,-18.1,,1.6,,,,,,61,,,,,,0,,38.1,,78,,82,
-133.5017777777778,68.74633333333334,TRAIL VALLEY,220N005,220N005.2022.1.1,2022-01-01 00:00:00,NT,2022,1,1,,M,,M,,M,,M,,,,,24,,,M,,M,,M,,M,,M,,M
-133.5017777777778,68.74633333333334,TRAIL VALLEY,220N005,220N005.2022.1.2,2022-01-02 00:00:00,NT,2022,1,2,-31.6,,-32.9,,-30.3,,0.2,,,,,,25,,32,,34,,0,,49.6,,73,,75,
-133.5017777777778,68.74633333333334,TRAIL VALLEY,220N005,220N005.2022.1.3,2022-01-03 00:00:00,NT,2022,1,3,-31,,-33.3,,-28.7,,0.2,,,,,,26,,,,,,0,,49,,73,,76,
-133.5017777777778,68.74633333333334,TRAIL VALLEY,220N005,220N005.2022.1.4,2022-01-04 00:00:00,NT,2022,1,4,,M,,M,,M,,M,,,,,27,,,M,,M,,M,,M,,M,,M
-133.5017777777778,68.74633333333334,TRAIL VALLEY,220N005,220N005.2022.1.5,2022-01-05 00:00:00,NT,2022,1,5,,M,,M,,M,,M,,,,,25,,,M,,M,,M,,M,,M,,M
-133.5017777777778,68.74633333333334,TRAIL VALLEY,220N005,220N005.2022.1.6,2022-01-06 00:00:00,NT,2022,1,6,,M,,M,,M,,M,,,,,27,,,M,,M,,M,,M,,M,,M
-133.5017777777778,68.74633333333334,TRAIL VALLEY,220N005,220N005.2022.1.7,2022-01-07 00:00:00,NT,2022,1,7,-24.4,,-25.6,,-23.1,,1.3,,,,,,23,,33,,71,,0,,42.4,,77,,80,
-133.5017777777778,68.74633333333334,TRAIL VALLEY,220N005,220N005.2022.1.8,2022-01-08 00:00:00,NT,2022,1,8,,M,,M,,M,,M,,,,,22,,,M,,M,,M,,M,,M,,M
-133.5017777777778,68.74633333333334,TRAIL VALLEY,220N005,220N005.2022.1.9,2022-01-09 00:00:00,NT,2022,1,9,-30.6,,-32.9,,-28.4,,0.5,,,,,,21,,31,,36,,0,,48.6,,73,,75,
-133.5017777777778,68.74633333333334,TRAIL VALLEY,220N005,220N005.2022.1.10,2022-01-10 00:00:00,NT,2022,1,10,-30.2,,-32.7,,-27.7,,0,,,,,,19,,24,,32,,0,,48.2,,74,,76,
-133.5017777777778,68.74633333333334,TRAIL VALLEY,220N005,220N005.2022.1.11,2022-01-11 00:00:00,NT,2022,1,11,,M,,M,,M,,M,,,,,20,,,M,,M,,M,,M,,M,,M
-133.5017777777778,68.74633333333334,TRAIL VALLEY,220N005,220N005.2022.1.12,2022-01-12 00:00:00,NT,2022,1,12,,M,,M,,M,,M,,,,,20,,,M,,M,,M,,M,,M,,M
-133.5017777777778,68.74633333333334,TRAIL VALLEY,220N005,220N005.2022.1.13,2022-01-13 00:00:00,NT,2022,1,13,-28.9,,-33.9,,-23.9,,0,,,,,,22,,28,,31,,0,,46.9,,73,,77,
-133.5017777777778,68.74633333333334,TRAIL VALLEY,220N005,220N005.2022.1.14,2022-01-14 00:00:00,NT,2022,1,14,,M,,M,,M,,M,,,,,21,,,M,,M,,M,,M,,M,,M
-133.5017777777778,68.74633333333334,TRAIL VALLEY,220N005,220N005.2022.1.15,2022-01-15 00:00:00,NT,2022,1,15,-36.2,,-37.4,,-35.1,,0,,,,,,21,,,,,,0,,54.2,,71,,72,
-133.5017777777778,68.74633333333334,TRAIL VALLEY,220N005,220N005.2022.1.16,2022-01-16 00:00:00,NT,2022,1,16,,M,,M,,M,,M,,,,,21,,,M,,M,,M,,M,,M,,M
-133.5017777777778,68.74633333333334,TRAIL VALLEY,220N005,220N005.2022.1.17,2022-01-17 00:00:00,NT,2022,1,17,-32.6,,-36.9,,-28.4,,0.2,,,,,,21,,,,,,0,,50.6,,71,,76,
-133.5017777777778,68.74633333333334,TRAIL VALLEY,220N005,220N005.2022.1.18,2022-01-18 00:00:00,NT,2022,1,18,-28.4,,-30.8,,-26,,0,,,,,,21,,,,,,0,,46.4,,75,,78,
-133.5017777777778,68.74633333333334,TRAIL VALLEY,220N005,220N005.2022.1.19,2022-01-19 00:00:00,NT,2022,1,19,-29.1,,-33.2,,-24.9,,1.1,,,,,,24,,,,,,0,,47.1,,74,,79,
-133.5017777777778,68.74633333333334,TRAIL VALLEY,220N005,220N005.2022.1.20,2022-01-20 00:00:00,NT,2022,1,20,-30.3,,-34.3,,-26.3,,0.2,,,,,,25,,29,,44,,0,,48.3,,73,,77,
-133.5017777777778,68.74633333333334,TRAIL VALLEY,220N005,220N005.2022.1.21,2022-01-21 00:00:00,NT,2022,1,21,-30.5,,-33.2,,-27.7,,0,,,,,,27,,,,,,0,,48.5,,69,,76,
-133.5017777777778,68.74633333333334,TRAIL VALLEY,220N005,220N005.2022.1.22,2022-01-22 00:00:00,NT,2022,1,22,-24.7,,-31.2,,-18.1,,0.2,,,,,,27,,15,,42,,0,,42.7,,75,,81,
-112.16055555555556,74.45661111111112,CAPE PROVIDENCE,2501419,2501419.2022.1.1,2022-01-01 00:00:00,NT,2022,1,1,-28.8,,-31.2,,-26.4,,0,,,,,,5,,28,,52,,0,,46.8,,68,,72,
-112.16055555555556,74.45661111111112,CAPE PROVIDENCE,2501419,2501419.2022.1.2,2022-01-02 00:00:00,NT,2022,1,2,-26.2,,-29.6,,-22.8,,0.9,,,,,,5,,32,,54,,0,,44.2,,68,,76,
-112.16055555555556,74.45661111111112,CAPE PROVIDENCE,2501419,2501419.2022.1.3,2022-01-03 00:00:00,NT,2022,1,3,-28,,-31.4,,-24.5,,0.7,,,,,,5,,32,,48,,0,,46,,63,,74,
-112.16055555555556,74.45661111111112,CAPE PROVIDENCE,2501419,2501419.2022.1.4,2022-01-04 00:00:00,NT,2022,1,4,-26,,-31.2,,-20.8,,0,,,,,,5,,29,,57,,0,,44,,65,,79,
-112.16055555555556,74.45661111111112,CAPE PROVIDENCE,2501419,2501419.2022.1.5,2022-01-05 00:00:00,NT,2022,1,5,,M,,M,,M,,M,,,,,5,,,M,,M,,M,,M,,M,,M
-112.16055555555556,74.45661111111112,CAPE PROVIDENCE,2501419,2501419.2022.1.6,2022-01-06 00:00:00,NT,2022,1,6,,M,,M,,M,,M,,,,,5,,,M,,M,,M,,M,,M,,M
-112.16055555555556,74.45661111111112,CAPE PROVIDENCE,2501419,2501419.2022.1.7,2022-01-07 00:00:00,NT,2022,1,7,-28.7,,-32.8,,-24.6,,0.9,,,,,,5,,36,,62,,0,,46.7,,60,,71,
-112.16055555555556,74.45661111111112,CAPE PROVIDENCE,2501419,2501419.2022.1.8,2022-01-08 00:00:00,NT,2022,1,8,-27.9,,-32.2,,-23.6,,0,,,,,,5,,30,,38,,0,,45.9,,61,,77,
-112.16055555555556,74.45661111111112,CAPE PROVIDENCE,2501419,2501419.2022.1.9,2022-01-09 00:00:00,NT,2022,1,9,-28.9,,-32.3,,-25.5,,1.7,,,,,,5,,21,,43,,0,,46.9,,66,,75,
-112.16055555555556,74.45661111111112,CAPE PROVIDENCE,2501419,2501419.2022.1.10,2022-01-10 00:00:00,NT,2022,1,10,-31.3,,-34.1,,-28.6,,0.2,,,,,,5,,31,,63,,0,,49.3,,64,,68,
-112.16055555555556,74.45661111111112,CAPE PROVIDENCE,2501419,2501419.2022.1.11,2022-01-11 00:00:00,NT,2022,1,11,-28.1,,-32.3,,-23.8,,0.2,,,,,,5,,27,,77,,0,,46.1,,66,,73,
-112.16055555555556,74.45661111111112,CAPE PROVIDENCE,2501419,2501419.2022.1.12,2022-01-12 00:00:00,NT,2022,1,12,-26.8,,-30.1,,-23.5,,1.2,,,,,,1,,32,,39,,0,,44.8,,66,,76,
-112.16055555555556,74.45661111111112,CAPE PROVIDENCE,2501419,2501419.2022.1.13,2022-01-13 00:00:00,NT,2022,1,13,-26.7,,-28.9,,-24.6,,0.5,,,,,,2,,32,,43,,0,,44.7,,69,,77,
-112.16055555555556,74.45661111111112,CAPE PROVIDENCE,2501419,2501419.2022.1.14,2022-01-14 00:00:00,NT,2022,1,14,,M,,M,,M,,M,,,,,2,,,M,,M,,M,,M,,M,,M
-112.16055555555556,74.45661111111112,CAPE PROVIDENCE,2501419,2501419.2022.1.15,2022-01-15 00:00:00,NT,2022,1,15,-25.4,,-28.9,,-22,,1,,,,,,2,,36,,59,,0,,43.4,,67,,74,
-112.16055555555556,74.45661111111112,CAPE PROVIDENCE,2501419,2501419.2022.1.16,2022-01-16 00:00:00,NT,2022,1,16,,M,,M,,M,,M,,,,,2,,,M,,M,,M,,M,,M,,M
-112.16055555555556,74.45661111111112,CAPE PROVIDENCE,2501419,2501419.2022.1.17,2022-01-17 00:00:00,NT,2022,1,17,-22.5,,-26.1,,-18.9,,0,,,,,,2,,30,,46,,0,,40.5,,68,,74,
-112.16055555555556,74.45661111111112,CAPE PROVIDENCE,2501419,2501419.2022.1.18,2022-01-18 00:00:00,NT,2022,1,18,-21.2,,-23.3,,-19.1,,0,,,,,,2,,32,,34,,0,,39.2,,70,,82,
-112.16055555555556,74.45661111111112,CAPE PROVIDENCE,2501419,2501419.2022.1.19,2022-01-19 00:00:00,NT,2022,1,19,-24.9,,-28.5,,-21.4,,0.3,,,,,,2,,25,,34,,0,,42.9,,69,,78,
-112.16055555555556,74.45661111111112,CAPE PROVIDENCE,2501419,2501419.2022.1.20,2022-01-20 00:00:00,NT,2022,1,20,-28.1,,-30.9,,-25.3,,0,,,,,,2,,28,,47,,0,,46.1,,67,,74,
-112.16055555555556,74.45661111111112,CAPE PROVIDENCE,2501419,2501419.2022.1.21,2022-01-21 00:00:00,NT,2022,1,21,-27.9,,-31,,-24.7,,0,,,,,,2,,30,,47,,0,,45.9,,64,,71,
-112.16055555555556,74.45661111111112,CAPE PROVIDENCE,2501419,2501419.2022.1.22,2022-01-22 00:00:00,NT,2022,1,22,-25.6,,-30.9,,-20.3,,0,,,,,,2,,30,,42,,0,,43.6,,63,,75,
-117.80611111111111,70.76277777777777,ULUKHAKTOK A,2502503,2502503.2022.1.1,2022-01-01 00:00:00,NT,2022,1,1,-29.8,,-33.1,,-26.4,,,M,,,,,,,,,,,0,,47.8,,71,,74,
-117.80611111111111,70.76277777777777,ULUKHAKTOK A,2502503,2502503.2022.1.2,2022-01-02 00:00:00,NT,2022,1,2,-26.3,,-28.6,,-23.9,,,M,,,,,,,3,,43,,0,,44.3,,65,,76,
-117.80611111111111,70.76277777777777,ULUKHAKTOK A,2502503,2502503.2022.1.3,2022-01-03 00:00:00,NT,2022,1,3,-28.4,,-31.7,,-25,,,M,,,,,,,33,,46,,0,,46.4,,66,,74,
-117.80611111111111,70.76277777777777,ULUKHAKTOK A,2502503,2502503.2022.1.4,2022-01-04 00:00:00,NT,2022,1,4,-28.9,,-31.4,,-26.3,,,M,,,,,,,31,,64,,0,,46.9,,71,,75,
-117.80611111111111,70.76277777777777,ULUKHAKTOK A,2502503,2502503.2022.1.5,2022-01-05 00:00:00,NT,2022,1,5,-22.1,,-27.9,,-16.2,,,M,,,,,,,27,,51,,0,,40.1,,72,,83,
-117.80611111111111,70.76277777777777,ULUKHAKTOK A,2502503,2502503.2022.1.6,2022-01-06 00:00:00,NT,2022,1,6,-21.1,,-25.1,,-17,,,M,,,,,,,31,,53,,0,,39.1,,74,,80,
-117.80611111111111,70.76277777777777,ULUKHAKTOK A,2502503,2502503.2022.1.7,2022-01-07 00:00:00,NT,2022,1,7,-27.4,,-31.2,,-23.5,,,M,,,,,,,31,,39,,0,,45.4,,68,,77,
-117.80611111111111,70.76277777777777,ULUKHAKTOK A,2502503,2502503.2022.1.8,2022-01-08 00:00:00,NT,2022,1,8,-31.2,,-34.7,,-27.7,,,M,,,,,,,35,,36,,0,,49.2,,68,,73,
-117.80611111111111,70.76277777777777,ULUKHAKTOK A,2502503,2502503.2022.1.9,2022-01-09 00:00:00,NT,2022,1,9,-30.3,,-33.5,,-27.1,,,M,,,,,,,31,,37,,0,,48.3,,69,,74,
-117.80611111111111,70.76277777777777,ULUKHAKTOK A,2502503,2502503.2022.1.10,2022-01-10 00:00:00,NT,2022,1,10,-30.8,,-34.1,,-27.4,,,M,,,,,,,32,,39,,0,,48.8,,69,,75,
-117.80611111111111,70.76277777777777,ULUKHAKTOK A,2502503,2502503.2022.1.11,2022-01-11 00:00:00,NT,2022,1,11,-32.9,,-34.4,,-31.3,,,M,,,,,,,33,,41,,0,,50.9,,68,,71,
-117.80611111111111,70.76277777777777,ULUKHAKTOK A,2502503,2502503.2022.1.12,2022-01-12 00:00:00,NT,2022,1,12,-27.1,,-32.7,,-21.4,,,M,,,,,,,7,,50,,0,,45.1,,66,,77,
-117.80611111111111,70.76277777777777,ULUKHAKTOK A,2502503,2502503.2022.1.13,2022-01-13 00:00:00,NT,2022,1,13,-29.7,,-34.2,,-25.1,,,M,,,,,,,25,,31,,0,,47.7,,68,,76,
-117.80611111111111,70.76277777777777,ULUKHAKTOK A,2502503,2502503.2022.1.14,2022-01-14 00:00:00,NT,2022,1,14,-33,,-35.7,,-30.2,,,M,,,,,,,,,,,0,,51,,69,,75,
-117.80611111111111,70.76277777777777,ULUKHAKTOK A,2502503,2502503.2022.1.15,2022-01-15 00:00:00,NT,2022,1,15,-31.5,,-35,,-28,,,M,,,,,,,2,,31,,0,,49.5,,68,,73,
-117.80611111111111,70.76277777777777,ULUKHAKTOK A,2502503,2502503.2022.1.16,2022-01-16 00:00:00,NT,2022,1,16,-30.7,,-35.1,,-26.3,,,M,,,,,,,,,,,0,,48.7,,67,,73,
-117.80611111111111,70.76277777777777,ULUKHAKTOK A,2502503,2502503.2022.1.17,2022-01-17 00:00:00,NT,2022,1,17,-31.5,,-34.8,,-28.2,,,M,,,,,,,,,,,0,,49.5,,68,,74,
-117.80611111111111,70.76277777777777,ULUKHAKTOK A,2502503,2502503.2022.1.18,2022-01-18 00:00:00,NT,2022,1,18,-31.7,,-34.8,,-28.5,,,M,,,,,,,,,,,0,,49.7,,67,,74,
-117.80611111111111,70.76277777777777,ULUKHAKTOK A,2502503,2502503.2022.1.19,2022-01-19 00:00:00,NT,2022,1,19,-29.7,,-34.6,,-24.8,,,M,,,,,,,,,,,0,,47.7,,68,,76,
-117.80611111111111,70.76277777777777,ULUKHAKTOK A,2502503,2502503.2022.1.20,2022-01-20 00:00:00,NT,2022,1,20,-33.6,,-37.5,,-29.7,,,M,,,,,,,28,,33,,0,,51.6,,67,,72,
-117.80611111111111,70.76277777777777,ULUKHAKTOK A,2502503,2502503.2022.1.21,2022-01-21 00:00:00,NT,2022,1,21,-31.3,,-35,,-27.6,,,M,,,,,,,28,,40,,0,,49.3,,68,,74,
-117.80611111111111,70.76277777777777,ULUKHAKTOK A,2502503,2502503.2022.1.22,2022-01-22 00:00:00,NT,2022,1,22,-32.3,,-34.5,,-30,,,M,,,,,,,29,,31,,0,,50.3,,67,,74,
-117.80000055555556,70.76138944444445,HOLMAN CS,2502505,2502505.2022.1.1,2022-01-01 00:00:00,NT,2022,1,1,-29.3,,-32.9,,-25.8,,0.6,,,,,,1,,,,,,0,,47.3,,68,,75,
-117.80000055555556,70.76138944444445,HOLMAN CS,2502505,2502505.2022.1.2,2022-01-02 00:00:00,NT,2022,1,2,-26.2,,-28.8,,-23.6,,0.2,,,,,,2,,3,,41,,0,,44.2,,65,,71,
-117.80000055555556,70.76138944444445,HOLMAN CS,2502505,2502505.2022.1.3,2022-01-03 00:00:00,NT,2022,1,3,-27.8,,-31.3,,-24.4,,0,,,,,,1,,34,,45,,0,,45.8,,65,,72,
-117.80000055555556,70.76138944444445,HOLMAN CS,2502505,2502505.2022.1.4,2022-01-04 00:00:00,NT,2022,1,4,-28.5,,-31.2,,-25.9,,0.2,,,,,,1,,33,,60,,0,,46.5,,69,,76,
-117.80000055555556,70.76138944444445,HOLMAN CS,2502505,2502505.2022.1.5,2022-01-05 00:00:00,NT,2022,1,5,-21.9,,-27.8,,-16,,2.5,,,,,,1,,28,,47,,0,,39.9,,75,,84,
-117.80000055555556,70.76138944444445,HOLMAN CS,2502505,2502505.2022.1.6,2022-01-06 00:00:00,NT,2022,1,6,-21,,-24.9,,-17.2,,0.2,,,,,,3,,33,,49,,0,,39,,75,,80,
-117.80000055555556,70.76138944444445,HOLMAN CS,2502505,2502505.2022.1.7,2022-01-07 00:00:00,NT,2022,1,7,-27.1,,-31.1,,-23.1,,0.4,,,,,,3,,32,,36,,0,,45.1,,71,,76,
-117.80000055555556,70.76138944444445,HOLMAN CS,2502505,2502505.2022.1.8,2022-01-08 00:00:00,NT,2022,1,8,-31.1,,-34.6,,-27.6,,0.3,,,,,,3,,36,,35,,0,,49.1,,69,,74,
-117.80000055555556,70.76138944444445,HOLMAN CS,2502505,2502505.2022.1.9,2022-01-09 00:00:00,NT,2022,1,9,-29.9,,-33.1,,-26.8,,0,,,,,,3,,32,,34,,0,,47.9,,70,,74,
-117.80000055555556,70.76138944444445,HOLMAN CS,2502505,2502505.2022.1.10,2022-01-10 00:00:00,NT,2022,1,10,-30,,-33.9,,-26.1,,1.6,,,,,,3,,29,,37,,0,,48,,69,,75,
-117.80000055555556,70.76138944444445,HOLMAN CS,2502505,2502505.2022.1.11,2022-01-11 00:00:00,NT,2022,1,11,-32.6,,-34.4,,-30.8,,0,,,,,,5,,34,,38,,0,,50.6,,69,,72,
-117.80000055555556,70.76138944444445,HOLMAN CS,2502505,2502505.2022.1.12,2022-01-12 00:00:00,NT,2022,1,12,-27,,-32.9,,-21.1,,0.4,,,,,,5,,9,,49,,0,,45,,68,,77,
-117.80000055555556,70.76138944444445,HOLMAN CS,2502505,2502505.2022.1.13,2022-01-13 00:00:00,NT,2022,1,13,-29.9,,-35,,-24.9,,0,,,,,,4,,,,,,0,,47.9,,70,,76,
-117.80000055555556,70.76138944444445,HOLMAN CS,2502505,2502505.2022.1.14,2022-01-14 00:00:00,NT,2022,1,14,-32.2,,-35.9,,-28.5,,0.2,,,,,,4,,,,,,0,,50.2,,69,,74,
-117.80000055555556,70.76138944444445,HOLMAN CS,2502505,2502505.2022.1.15,2022-01-15 00:00:00,NT,2022,1,15,-30.8,,-34.6,,-27,,0,,,,,,4,,,,,,0,,48.8,,69,,74,
-117.80000055555556,70.76138944444445,HOLMAN CS,2502505,2502505.2022.1.16,2022-01-16 00:00:00,NT,2022,1,16,-30.5,,-35.2,,-25.7,,0,,,,,,4,,,,,,0,,48.5,,70,,76,
-117.80000055555556,70.76138944444445,HOLMAN CS,2502505,2502505.2022.1.17,2022-01-17 00:00:00,NT,2022,1,17,-31,,-35.1,,-27,,0,,,,,,4,,,,,,0,,49,,70,,74,
-117.80000055555556,70.76138944444445,HOLMAN CS,2502505,2502505.2022.1.18,2022-01-18 00:00:00,NT,2022,1,18,-31.1,,-35,,-27.1,,0,,,,,,4,,,,,,0,,49.1,,70,,74,
